state,CLAIM_FROM_MONTH,total_paid,total_claims,total_bens,rows,total_paid_delta,total_claims_delta,total_bens_delta,rows_delta
ND,2020-11-01,21739217.509999994,168230.0,100360.0,3763,-3399031.209999997,-36008.0,-27422.0,-870.0
ND,2020-12-01,22265750.980000015,175858.0,100586.0,3846,526533.4700000212,7628.0,226.0,83.0
ND,2021-01-01,24832158.49000001,228859.0,120366.0,4386,2566407.509999994,53001.0,19780.0,540.0
ND,2021-02-01,24310242.449999996,214739.0,115031.0,4326,-521916.040000014,-14120.0,-5335.0,-60.0
ND,2021-03-01,28612938.11000002,278667.0,147649.0,5324,4302695.660000026,63928.0,32618.0,998.0
ND,2021-04-01,26252183.580000028,256293.0,135116.0,4970,-2360754.5299999937,-22374.0,-12533.0,-354.0
ND,2021-05-01,25891508.729999993,244682.0,125171.0,4801,-360674.850000035,-11611.0,-9945.0,-169.0
ND,2021-06-01,26544548.210000023,261808.0,123907.0,4752,653039.4800000302,17126.0,-1264.0,-49.0
ND,2021-07-01,26841211.22,245437.0,118900.0,4649,296663.00999997556,-16371.0,-5007.0,-103.0
ND,2021-08-01,28634971.760000013,266468.0,133375.0,5045,1793760.540000014,21031.0,14475.0,396.0
ND,2021-09-01,29363034.97000003,287813.0,143108.0,5356,728063.2100000158,21345.0,9733.0,311.0
ND,2021-10-01,30025302.019999996,289523.0,139112.0,5191,662267.0499999672,1710.0,-3996.0,-165.0
ND,2021-11-01,27865539.119999986,268294.0,131989.0,5031,-2159762.9000000097,-21229.0,-7123.0,-160.0
ND,2021-12-01,25848202.60999999,238538.0,120632.0,4612,-2017336.509999998,-29756.0,-11357.0,-419.0
ND,2022-01-01,25560311.929999992,255576.0,128489.0,4759,-287890.679999996,17038.0,7857.0,147.0
ND,2022-02-01,22785744.600000024,224219.0,108533.0,4224,-2774567.3299999684,-31357.0,-19956.0,-535.0
ND,2022-03-01,27927098.48000001,281476.0,141512.0,5397,5141353.879999988,57257.0,32979.0,1173.0
ND,2022-04-01,24385641.680000003,236097.0,116952.0,4612,-3541456.800000008,-45379.0,-24560.0,-785.0
ND,2022-05-01,26085689.52000002,256431.0,130407.0,5024,1700047.8400000148,20334.0,13455.0,412.0
ND,2022-06-01,25042930.92000003,249153.0,124646.0,4882,-1042758.5999999866,-7278.0,-5761.0,-142.0
ND,2022-07-01,23418990.75000001,227491.0,116094.0,4629,-1623940.1700000204,-21662.0,-8552.0,-253.0
ND,2022-08-01,28258458.180000015,279182.0,148187.0,5836,4839467.430000003,51691.0,32093.0,1207.0
ND,2022-09-01,27752899.690000005,285786.0,152506.0,5957,-505558.49000000954,6604.0,4319.0,121.0
ND,2022-10-01,29434609.799999993,297943.0,158364.0,5986,1681710.1099999882,12157.0,5858.0,29.0
ND,2022-11-01,27279849.37000001,270973.0,142365.0,5572,-2154760.429999985,-26970.0,-15999.0,-414.0
ND,2022-12-01,25283303.480000004,234581.0,119915.0,4754,-1996545.8900000043,-36392.0,-22450.0,-818.0
ND,2023-01-01,29826933.69000003,300917.0,158196.0,6203,4543630.210000027,66336.0,38281.0,1449.0
ND,2023-02-01,26290963.250000022,263527.0,136393.0,5361,-3535970.440000009,-37390.0,-21803.0,-842.0
ND,2023-03-01,30584286.36,302780.0,157536.0,6131,4293323.109999977,39253.0,21143.0,770.0
ND,2023-04-01,27128366.670000006,263861.0,137035.0,5365,-3455919.689999994,-38919.0,-20501.0,-766.0
ND,2023-05-01,31346413.129999977,315397.0,162179.0,6231,4218046.459999971,51536.0,25144.0,866.0
ND,2023-06-01,29574497.06,280008.0,142242.0,5522,-1771916.069999978,-35389.0,-19937.0,-709.0
ND,2023-07-01,29184644.819999963,254671.0,125928.0,4988,-389852.2400000356,-25337.0,-16314.0,-534.0
ND,2023-08-01,32558954.83000002,296521.0,150507.0,5752,3374310.0100000575,41850.0,24579.0,764.0
ND,2023-09-01,30232476.05000004,278197.0,140736.0,5442,-2326478.779999979,-18324.0,-9771.0,-310.0
ND,2023-10-01,32703925.729999952,306963.0,152728.0,5868,2471449.6799999103,28766.0,11992.0,426.0
ND,2023-11-01,30723730.489999995,277876.0,138249.0,5417,-1980195.2399999574,-29087.0,-14479.0,-451.0
ND,2023-12-01,28923124.19999999,251903.0,120140.0,4788,-1800606.2900000028,-25973.0,-18109.0,-629.0
ND,2024-01-01,33433588.140000008,296986.0,141267.0,5687,4510463.940000016,45083.0,21127.0,899.0
ND,2024-02-01,30789816.19999997,270701.0,128256.0,5096,-2643771.9400000386,-26285.0,-13011.0,-591.0
ND,2024-03-01,31031534.29999999,264153.0,123424.0,5013,241718.10000002012,-6548.0,-4832.0,-83.0
ND,2024-04-01,33010866.429999996,283669.0,133807.0,5346,1979332.1300000064,19516.0,10383.0,333.0
ND,2024-05-01,32883635.38999998,271210.0,122484.0,4976,-127231.04000001773,-12459.0,-11323.0,-370.0
ND,2024-06-01,29458839.710000023,224553.0,100686.0,4090,-3424795.679999955,-46657.0,-21798.0,-886.0
ND,2024-07-01,31587932.16000005,240266.0,108970.0,4461,2129092.4500000253,15713.0,8284.0,371.0
ND,2024-08-01,31989713.28000001,244946.0,113898.0,4677,401781.11999996006,4680.0,4928.0,216.0
ND,2024-09-01,30208196.040000007,234216.0,110992.0,4568,-1781517.240000002,-10730.0,-2906.0,-109.0
ND,2024-10-01,33598507.299999975,265873.0,125648.0,5053,3390311.259999968,31657.0,14656.0,485.0
ND,2024-11-01,25457685.20000001,190530.0,85317.0,3579,-8140822.099999964,-75343.0,-40331.0,-1474.0
ND,2024-12-01,4069093.320000002,47165.0,28136.0,1285,-21388591.88000001,-143365.0,-57181.0,-2294.0
NE,2018-01-01,23269908.40999999,502059.0,381121.0,11475,,,,
NE,2018-02-01,21199798.029999994,458063.0,350437.0,10777,-2070110.3799999952,-43996.0,-30684.0,-698.0
NE,2018-03-01,22542444.3,494833.0,377528.0,11481,1342646.270000007,36770.0,27091.0,704.0
NE,2018-04-01,21245306.599999975,468152.0,355805.0,10957,-1297137.7000000253,-26681.0,-21723.0,-524.0
NE,2018-05-01,21405890.509999976,468250.0,352355.0,10882,160583.91000000015,98.0,-3450.0,-75.0
NE,2018-06-01,19372719.32000003,430360.0,325044.0,10111,-2033171.1899999455,-37890.0,-27311.0,-771.0
NE,2018-07-01,20044420.42999998,443649.0,340229.0,10430,671701.109999951,13289.0,15185.0,319.0
NE,2018-08-01,22722099.77,514807.0,400318.0,12214,2677679.3400000185,71158.0,60089.0,1784.0
NE,2018-09-01,19302408.60000002,427347.0,333489.0,10323,-3419691.1699999794,-87460.0,-66829.0,-1891.0
NE,2018-10-01,22256530.780000005,519251.0,405160.0,12030,2954122.179999985,91904.0,71671.0,1707.0
NE,2018-11-01,18555604.53999999,420974.0,324720.0,9879,-3700926.2400000133,-98277.0,-80440.0,-2151.0
NE,2018-12-01,17934475.259999994,387577.0,299270.0,8991,-621129.2799999975,-33397.0,-25450.0,-888.0
NE,2019-01-01,24211158.690000035,515669.0,393855.0,11712,6276683.430000041,128092.0,94585.0,2721.0
NE,2019-02-01,20043736.300000016,430263.0,327027.0,10044,-4167422.390000019,-85406.0,-66828.0,-1668.0
NE,2019-03-01,21050706.67000001,451367.0,345585.0,10599,1006970.3699999936,21104.0,18558.0,555.0
NE,2019-04-01,22301069.069999985,483887.0,369153.0,11154,1250362.3999999762,32520.0,23568.0,555.0
NE,2019-05-01,20868416.559999995,460660.0,346093.0,10688,-1432652.5099999905,-23227.0,-23060.0,-466.0
NE,2019-06-01,18362289.650000002,410398.0,311957.0,9754,-2506126.9099999927,-50262.0,-34136.0,-934.0
NE,2019-07-01,20325317.11000001,454514.0,343295.0,10633,1963027.4600000083,44116.0,31338.0,879.0
NE,2019-08-01,22360619.319999974,489205.0,378164.0,11741,2035302.2099999636,34691.0,34869.0,1108.0
NE,2019-09-01,20809849.070000008,451654.0,351497.0,10713,-1550770.2499999665,-37551.0,-26667.0,-1028.0
NE,2019-10-01,23669599.69999998,510268.0,402006.0,11958,2859750.629999973,58614.0,50509.0,1245.0
NE,2019-11-01,20598761.21,422155.0,330972.0,10134,-3070838.4899999797,-88113.0,-71034.0,-1824.0
NE,2019-12-01,21550266.929999996,426623.0,332363.0,10327,951505.7199999951,4468.0,1391.0,193.0
NE,2020-01-01,24847439.16000002,468082.0,367277.0,11520,3297172.230000023,41459.0,34914.0,1193.0
NE,2020-02-01,22155734.299999952,422296.0,330473.0,10668,-2691704.8600000665,-45786.0,-36804.0,-852.0
NE,2020-03-01,17826236.09999996,330810.0,252495.0,8696,-4329498.199999992,-91486.0,-77978.0,-1972.0
NE,2020-04-01,10922325.559999993,198852.0,139686.0,5088,-6903910.539999967,-131958.0,-112809.0,-3608.0
NE,2020-05-01,13688346.42000001,285895.0,209501.0,6969,2766020.860000016,87043.0,69815.0,1881.0
NE,2020-06-01,18075126.970000003,395011.0,295508.0,9115,4386780.549999993,109116.0,86007.0,2146.0
NE,2020-07-01,21152863.709999993,452713.0,341463.0,10361,3077736.739999991,57702.0,45955.0,1246.0
NE,2020-08-01,21477019.910000015,461704.0,353447.0,10748,324156.2000000216,8991.0,11984.0,387.0
NE,2020-09-01,21671635.600000024,465121.0,351613.0,10792,194615.6900000088,3417.0,-1834.0,44.0
NE,2020-10-01,26392916.21999999,556434.0,415975.0,12372,4721280.6199999675,91313.0,64362.0,1580.0
NE,2020-11-01,23459884.650000017,494208.0,362880.0,10929,-2933031.569999974,-62226.0,-53095.0,-1443.0
NE,2020-12-01,24267606.020000022,524508.0,376560.0,11110,807721.3700000048,30300.0,13680.0,181.0
NE,2021-01-01,24666549.86000003,555245.0,395109.0,11630,398943.8400000073,30737.0,18549.0,520.0
NE,2021-02-01,25532039.509999998,577379.0,417605.0,12356,865489.6499999687,22134.0,22496.0,726.0
NE,2021-03-01,33724267.74999995,752774.0,543066.0,15026,8192228.23999995,175395.0,125461.0,2670.0
NE,2021-04-01,32611412.289999977,713834.0,516821.0,14501,-1112855.459999971,-38940.0,-26245.0,-525.0
NE,2021-05-01,31026100.999999948,668120.0,478334.0,13432,-1585311.290000029,-45714.0,-38487.0,-1069.0
NE,2021-06-01,32361706.320000008,718493.0,515040.0,14227,1335605.32000006,50373.0,36706.0,795.0
NE,2021-07-01,32686482.049999993,707900.0,512709.0,14223,324775.72999998555,-10593.0,-2331.0,-4.0
NE,2021-08-01,37553869.93999996,806727.0,601109.0,16370,4867387.889999967,98827.0,88400.0,2147.0
NE,2021-09-01,36823625.40999997,774543.0,582831.0,15647,-730244.5299999937,-32184.0,-18278.0,-723.0
NE,2021-10-01,35801634.339999974,776501.0,584618.0,16026,-1021991.0699999928,1958.0,1787.0,379.0
NE,2021-11-01,35850336.94999993,761701.0,572206.0,15526,48702.6099999547,-14800.0,-12412.0,-500.0
NE,2021-12-01,35107266.40999997,728872.0,548674.0,14873,-743070.5399999619,-32829.0,-23532.0,-653.0
NE,2022-01-01,39528391.70000002,780055.0,593576.0,15686,4421125.290000051,51183.0,44902.0,813.0
NE,2022-02-01,33984488.18000001,709935.0,528329.0,14610,-5543903.520000011,-70120.0,-65247.0,-1076.0
NE,2022-03-01,40283368.26999996,850242.0,627202.0,16940,6298880.089999951,140307.0,98873.0,2330.0
NE,2022-04-01,36863004.819999956,775841.0,573612.0,15600,-3420363.450000003,-74401.0,-53590.0,-1340.0
NE,2022-05-01,37344785.499999985,773739.0,567490.0,15613,481780.6800000295,-2102.0,-6122.0,13.0
NE,2022-06-01,36594037.12999989,763466.0,561019.0,15597,-750748.3700000942,-10273.0,-6471.0,-16.0
NE,2022-07-01,35044208.20999999,688212.0,510234.0,14608,-1549828.9199998975,-75254.0,-50785.0,-989.0
NE,2022-08-01,43762375.77999993,873136.0,650531.0,18084,8718167.569999933,184924.0,140297.0,3476.0
NE,2022-09-01,41075057.42999998,810388.0,602898.0,16884,-2687318.3499999493,-62748.0,-47633.0,-1200.0
NE,2022-10-01,40991103.62999995,786519.0,594763.0,16643,-83953.80000002682,-23869.0,-8135.0,-241.0
NE,2022-11-01,41971859.47999997,802533.0,607708.0,16794,980755.8500000164,16014.0,12945.0,151.0
NE,2022-12-01,37950653.62,711276.0,536456.0,15212,-4021205.8599999696,-91257.0,-71252.0,-1582.0
NE,2023-01-01,42665346.369999975,796117.0,593618.0,16958,4714692.749999978,84841.0,57162.0,1746.0
NE,2023-02-01,39144035.36,740105.0,558458.0,16142,-3521311.0099999756,-56012.0,-35160.0,-816.0
NE,2023-03-01,45012864.03999991,855501.0,648119.0,18285,5868828.67999991,115396.0,89661.0,2143.0
NE,2023-04-01,37994511.08000004,692135.0,533620.0,15916,-7018352.959999867,-163366.0,-114499.0,-2369.0
NE,2023-05-01,35117830.73999995,596359.0,445709.0,16108,-2876680.340000093,-95776.0,-87911.0,192.0
NE,2023-06-01,30710876.41000005,519378.0,387365.0,14974,-4406954.329999901,-76981.0,-58344.0,-1134.0
NE,2023-07-01,28412985.87,471904.0,357408.0,13823,-2297890.5400000475,-47474.0,-29957.0,-1151.0
NE,2023-08-01,35512112.620000064,598123.0,456288.0,17185,7099126.750000063,126219.0,98880.0,3362.0
NE,2023-09-01,30859736.769999985,502907.0,383694.0,14571,-4652375.85000008,-95216.0,-72594.0,-2614.0
NE,2023-10-01,31301261.80999999,525597.0,402669.0,15095,441525.04000000656,22690.0,18975.0,524.0
NE,2023-11-01,28322730.139999963,457181.0,352193.0,13254,-2978531.670000028,-68416.0,-50476.0,-1841.0
NE,2023-12-01,20031006.470000006,307442.0,237198.0,9286,-8291723.669999957,-149739.0,-114995.0,-3968.0
NE,2024-01-01,26124842.65999999,418838.0,301437.0,11711,6093836.189999983,111396.0,64239.0,2425.0
NE,2024-02-01,31975680.300000004,526669.0,387647.0,14477,5850837.6400000155,107831.0,86210.0,2766.0
NE,2024-03-01,30889087.770000003,505181.0,371484.0,14100,-1086592.5300000012,-21488.0,-16163.0,-377.0
NE,2024-04-01,31425020.959999964,517237.0,378212.0,14130,535933.1899999604,12056.0,6728.0,30.0
NE,2024-05-01,29750846.289999973,480727.0,349876.0,13476,-1674174.6699999906,-36510.0,-28336.0,-654.0
NE,2024-06-01,24533524.490000036,397790.0,293176.0,11534,-5217321.799999937,-82937.0,-56700.0,-1942.0
NE,2024-07-01,27494374.51000004,452337.0,334369.0,12971,2960850.0200000033,54547.0,41193.0,1437.0
NE,2024-08-01,29259615.939999983,469230.0,358766.0,13869,1765241.4299999438,16893.0,24397.0,898.0
NE,2024-09-01,27187241.039999973,422582.0,325247.0,12484,-2072374.9000000097,-46648.0,-33519.0,-1385.0
NE,2024-10-01,28627989.41000002,457922.0,350082.0,12968,1440748.3700000457,35340.0,24835.0,484.0
NE,2024-11-01,21087085.60999996,321652.0,248608.0,9552,-7540903.80000006,-136270.0,-101474.0,-3416.0
NE,2024-12-01,7584598.260000004,116580.0,93791.0,3700,-13502487.349999953,-205072.0,-154817.0,-5852.0
NH,2018-01-01,59518605.429999985,878224.0,318983.0,8319,,,,
NH,2018-02-01,52524073.41999999,772526.0,296169.0,7651,-6994532.009999998,-105698.0,-22814.0,-668.0
NH,2018-03-01,55312285.439999975,812024.0,297978.0,7671,2788212.0199999884,39498.0,1809.0,20.0
NH,2018-04-01,53019432.22000002,781210.0,298627.0,7611,-2292853.219999954,-30814.0,649.0,-60.0
NH,2018-05-01,55911013.479999945,866075.0,310433.0,7945,2891581.2599999234,84865.0,11806.0,334.0
NH,2018-06-01,49062585.35000003,673851.0,269568.0,6881,-6848428.129999913,-192224.0,-40865.0,-1064.0
NH,2018-07-01,55249885.91999997,711179.0,267378.0,6875,6187300.569999941,37328.0,-2190.0,-6.0
NH,2018-08-01,61157068.53,787404.0,294335.0,7492,5907182.610000029,76225.0,26957.0,617.0
NH,2018-09-01,58552637.149999976,782161.0,286988.0,7376,-2604431.380000025,-5243.0,-7347.0,-116.0
NH,2018-10-01,63021255.10000001,884467.0,339740.0,8672,4468617.950000033,102306.0,52752.0,1296.0
NH,2018-11-01,58765414.66000001,751893.0,288709.0,7380,-4255840.439999998,-132574.0,-51031.0,-1292.0
NH,2018-12-01,58872559.32999998,721354.0,274626.0,7010,107144.66999997199,-30539.0,-14083.0,-370.0
NH,2019-01-01,67745793.9199999,954448.0,367056.0,9128,8873234.589999914,233094.0,92430.0,2118.0
NH,2019-02-01,61660957.79999996,816217.0,331739.0,8202,-6084836.119999938,-138231.0,-35317.0,-926.0
NH,2019-03-01,66309174.07999991,903870.0,362367.0,8853,4648216.279999949,87653.0,30628.0,651.0
NH,2019-04-01,65178446.60999994,889536.0,364353.0,8995,-1130727.469999969,-14334.0,1986.0,142.0
NH,2019-05-01,65214602.489999995,914722.0,362405.0,8890,36155.880000054836,25186.0,-1948.0,-105.0
NH,2019-06-01,56516582.010000005,743804.0,314221.0,7900,-8698020.47999999,-170918.0,-48184.0,-990.0
NH,2019-07-01,65070734.25000007,750131.0,323803.0,8051,8554152.240000062,6327.0,9582.0,151.0
NH,2019-08-01,66850218.93999995,747463.0,326105.0,8092,1779484.6899998859,-2668.0,2302.0,41.0
NH,2019-09-01,66026165.70999996,942828.0,333877.0,8335,-824053.2299999893,195365.0,7772.0,243.0
NH,2019-10-01,71830629.25000003,1096920.0,384934.0,9603,5804463.540000066,154092.0,51057.0,1268.0
NH,2019-11-01,64389854.739999965,841080.0,286558.0,7434,-7440774.510000065,-255840.0,-98376.0,-2169.0
NH,2019-12-01,58970088.18999998,692428.0,256589.0,6586,-5419766.549999982,-148652.0,-29969.0,-848.0
NH,2020-01-01,77033894.66999993,1062892.0,390367.0,9531,18063806.479999945,370464.0,133778.0,2945.0
NH,2020-02-01,66925455.069999926,867998.0,334003.0,8250,-10108439.600000001,-194894.0,-56364.0,-1281.0
NH,2020-03-01,65156060.510000005,776563.0,271699.0,6782,-1769394.5599999204,-91435.0,-62304.0,-1468.0
NH,2020-04-01,57365915.79000001,599405.0,180329.0,4446,-7790144.719999999,-177158.0,-91370.0,-2336.0
NH,2020-05-01,55706341.86000004,614504.0,221650.0,5587,-1659573.92999997,15099.0,41321.0,1141.0
NH,2020-06-01,56587399.08000001,634314.0,291864.0,7269,881057.2199999765,19810.0,70214.0,1682.0
NH,2020-07-01,67954485.63999996,700161.0,306343.0,7527,11367086.559999943,65847.0,14479.0,258.0
NH,2020-08-01,70744211.59000003,692932.0,301803.0,7410,2789725.9500000775,-7229.0,-4540.0,-117.0
NH,2020-09-01,71090011.77999997,787561.0,331836.0,8266,345800.189999938,94629.0,30033.0,856.0
NH,2020-10-01,74782588.4399999,843184.0,357661.0,8965,3692576.659999922,55623.0,25825.0,699.0
NH,2020-11-01,68730329.98999994,742523.0,321700.0,8098,-6052258.449999958,-100661.0,-35961.0,-867.0
NH,2020-12-01,70966789.72,755385.0,314121.0,7742,2236459.730000064,12862.0,-7579.0,-356.0
NH,2021-01-01,77703267.81999996,864136.0,334052.0,8370,6736478.099999964,108751.0,19931.0,628.0
NH,2021-02-01,70201019.66,769700.0,301000.0,7581,-7502248.159999967,-94436.0,-33052.0,-789.0
NH,2021-03-01,80838880.90000008,959463.0,384462.0,9560,10637861.240000084,189763.0,83462.0,1979.0
NH,2021-04-01,75636516.68000007,827921.0,366054.0,8927,-5202364.220000014,-131542.0,-18408.0,-633.0
NH,2021-05-01,70984731.65999995,809276.0,355661.0,8648,-4651785.020000115,-18645.0,-10393.0,-279.0
NH,2021-06-01,67884275.86000001,771546.0,361401.0,8899,-3100455.7999999374,-37730.0,5740.0,251.0
NH,2021-07-01,77186548.83000001,708259.0,329608.0,8244,9302272.969999999,-63287.0,-31793.0,-655.0
NH,2021-08-01,80359382.63999999,729315.0,345694.0,8590,3172833.8099999726,21056.0,16086.0,346.0
NH,2021-09-01,80047285.43999991,806810.0,376939.0,9207,-312097.2000000775,77495.0,31245.0,617.0
NH,2021-10-01,80055191.55000016,823476.0,380265.0,9386,7906.110000252724,16666.0,3326.0,179.0
NH,2021-11-01,77766482.73000014,784955.0,368008.0,9147,-2288708.8200000226,-38521.0,-12257.0,-239.0
NH,2021-12-01,79248377.95000005,760929.0,349474.0,8710,1481895.2199999094,-24026.0,-18534.0,-437.0
NH,2022-01-01,82164762.3000001,830224.0,359476.0,8921,2916384.3500000536,69295.0,10002.0,211.0
NH,2022-02-01,76247952.98,795833.0,324312.0,8379,-5916809.320000097,-34391.0,-35164.0,-542.0
NH,2022-03-01,89124899.97999999,987999.0,412396.0,10351,12876946.999999985,192166.0,88084.0,1972.0
NH,2022-04-01,83796907.21000007,866022.0,393100.0,9720,-5327992.769999921,-121977.0,-19296.0,-631.0
NH,2022-05-01,81208315.31000008,885492.0,392902.0,9693,-2588591.899999991,19470.0,-198.0,-27.0
NH,2022-06-01,71909488.78999995,742331.0,372610.0,9387,-9298826.52000013,-143161.0,-20292.0,-306.0
NH,2022-07-01,75613403.53,627800.0,294746.0,7876,3703914.7400000542,-114531.0,-77864.0,-1511.0
NH,2022-08-01,81815694.33000006,641122.0,285780.0,8557,6202290.800000057,13322.0,-8966.0,681.0
NH,2022-09-01,80920662.94,679996.0,290451.0,8712,-895031.3900000602,38874.0,4671.0,155.0
NH,2022-10-01,82877254.94000009,710185.0,302111.0,8946,1956592.0000000894,30189.0,11660.0,234.0
NH,2022-11-01,81229559.26000005,677873.0,291585.0,8664,-1647695.680000037,-32312.0,-10526.0,-282.0
NH,2022-12-01,82211307.06000005,644896.0,281162.0,8286,981747.799999997,-32977.0,-10423.0,-378.0
NH,2023-01-01,83931680.81000003,694528.0,291050.0,8678,1720373.749999985,49632.0,9888.0,392.0
NH,2023-02-01,78893661.57000001,631342.0,267891.0,7929,-5038019.240000024,-63186.0,-23159.0,-749.0
NH,2023-03-01,86749728.60999991,731176.0,310916.0,9359,7856067.039999902,99834.0,43025.0,1430.0
NH,2023-04-01,78700639.13,627031.0,263169.0,7691,-8049089.479999915,-104145.0,-47747.0,-1668.0
NH,2023-05-01,77554483.44000003,673254.0,275753.0,8216,-1146155.6899999678,46223.0,12584.0,525.0
NH,2023-06-01,66633149.88000007,552948.0,243714.0,7285,-10921333.559999958,-120306.0,-32039.0,-931.0
NH,2023-07-01,72691943.19000006,549754.0,216634.0,6497,6058793.3099999875,-3194.0,-27080.0,-788.0
NH,2023-08-01,78029039.22000003,590839.0,245630.0,7339,5337096.029999971,41085.0,28996.0,842.0
NH,2023-09-01,73802242.9400001,574961.0,232268.0,7027,-4226796.279999927,-15878.0,-13362.0,-312.0
NH,2023-10-01,81548038.87000012,644258.0,264315.0,7936,7745795.930000022,69297.0,32047.0,909.0
NH,2023-11-01,79169568.72000003,603140.0,246011.0,7318,-2378470.1500000954,-41118.0,-18304.0,-618.0
NH,2023-12-01,78884993.04000008,573744.0,233177.0,6955,-284575.67999994755,-29396.0,-12834.0,-363.0
NH,2024-01-01,85997522.10999998,577326.0,262790.0,7854,7112529.069999903,3582.0,29613.0,899.0
NH,2024-02-01,81237634.07,539643.0,251055.0,7463,-4759888.039999992,-37683.0,-11735.0,-391.0
NH,2024-03-01,83819516.25999999,555372.0,254281.0,7528,2581882.1899999976,15729.0,3226.0,65.0
NH,2024-04-01,82686363.92999998,515240.0,244247.0,7218,-1133152.330000013,-40132.0,-10034.0,-310.0
NH,2024-05-01,86317255.50999999,533121.0,246575.0,7425,3630891.580000013,17881.0,2328.0,207.0
NH,2024-06-01,76106965.17000002,419106.0,195252.0,5766,-10210290.339999974,-114015.0,-51323.0,-1659.0
NH,2024-07-01,80654955.52,465086.0,221153.0,6728,4547990.349999979,45980.0,25901.0,962.0
NH,2024-08-01,80243062.22000009,460012.0,222210.0,6758,-411893.2999999076,-5074.0,1057.0,30.0
NH,2024-09-01,76947027.39000006,445328.0,218622.0,6698,-3296034.830000028,-14684.0,-3588.0,-60.0
NH,2024-10-01,80048194.47000001,481006.0,238951.0,7282,3101167.0799999535,35678.0,20329.0,584.0
NH,2024-11-01,66789884.730000004,372518.0,185750.0,5652,-13258309.74000001,-108488.0,-53201.0,-1630.0
NH,2024-12-01,24769710.350000005,138395.0,70606.0,2216,-42020174.379999995,-234123.0,-115144.0,-3436.0
NJ,2018-01-01,396268969.24000025,7548286.0,5189838.0,62222,,,,
NJ,2018-02-01,382500700.21000034,7154069.0,4959272.0,60585,-13768269.029999912,-394217.0,-230566.0,-1637.0
NJ,2018-03-01,404513808.59999937,7370269.0,5030063.0,61348,22013108.389999032,216200.0,70791.0,763.0
NJ,2018-04-01,416909522.8299989,7605822.0,5207930.0,62856,12395714.229999542,235553.0,177867.0,1508.0
NJ,2018-05-01,462618000.38,8040436.0,5372065.0,65137,45708477.550001085,434614.0,164135.0,2281.0
NJ,2018-06-01,427335935.93000054,7426779.0,5026674.0,62389,-35282064.44999945,-613657.0,-345391.0,-2748.0
NJ,2018-07-01,454229827.7500002,7453018.0,5039914.0,61813,26893891.819999635,26239.0,13240.0,-576.0
NJ,2018-08-01,480517679.79999995,7961707.0,5372707.0,64837,26287852.049999774,508689.0,332793.0,3024.0
NJ,2018-09-01,455325570.7200013,7334660.0,4935720.0,61782,-25192109.079998672,-627047.0,-436987.0,-3055.0
NJ,2018-10-01,526893249.60000026,8576308.0,5688521.0,70532,71567678.87999898,1241648.0,752801.0,8750.0
NJ,2018-11-01,480269009.6599996,7407478.0,4850162.0,62781,-46624239.94000065,-1168830.0,-838359.0,-7751.0
NJ,2018-12-01,469598382.12000006,7076813.0,4621452.0,58572,-10670627.539999545,-330665.0,-228710.0,-4209.0
NJ,2019-01-01,521841639.3599997,8278683.0,5523195.0,65088,52243257.23999965,1201870.0,901743.0,6516.0
NJ,2019-02-01,467913085.0600003,7430413.0,4994598.0,60510,-53928554.299999416,-848270.0,-528597.0,-4578.0
NJ,2019-03-01,514710729.9400013,8334109.0,5511261.0,66113,46797644.88000101,903696.0,516663.0,5603.0
NJ,2019-04-01,509478248.7499996,8270297.0,5498600.0,66577,-5232481.190001726,-63812.0,-12661.0,464.0
NJ,2019-05-01,528813679.60999906,8354152.0,5436409.0,66412,19335430.859999478,83855.0,-62191.0,-165.0
NJ,2019-06-01,477261499.27999985,7654574.0,5118694.0,63037,-51552180.32999921,-699578.0,-317715.0,-3375.0
NJ,2019-07-01,480836551.750001,7794689.0,5363199.0,65609,3575052.470001161,140115.0,244505.0,2572.0
NJ,2019-08-01,488014233.4000014,8027860.0,5542542.0,67541,7177681.650000393,233171.0,179343.0,1932.0
NJ,2019-09-01,489844507.77000064,7930298.0,5393899.0,67777,1830274.36999923,-97562.0,-148643.0,236.0
NJ,2019-10-01,543910994.0800012,8921408.0,5988140.0,73396,54066486.3100006,991110.0,594241.0,5619.0
NJ,2019-11-01,491723519.76000154,7777159.0,5229593.0,65765,-52187474.319999695,-1144249.0,-758547.0,-7631.0
NJ,2019-12-01,494692499.72999996,7559248.0,4997694.0,62364,2968979.9699984193,-217911.0,-231899.0,-3401.0
NJ,2020-01-01,544985814.7400002,8961479.0,6086006.0,70619,50293315.01000029,1402231.0,1088312.0,8255.0
NJ,2020-02-01,509125108.1499994,8259671.0,5632716.0,67254,-35860706.59000087,-701808.0,-453290.0,-3365.0
NJ,2020-03-01,435535752.3200002,6369806.0,4121229.0,53040,-73589355.82999921,-1889865.0,-1511487.0,-14214.0
NJ,2020-04-01,349591677.480001,3904406.0,2039642.0,30134,-85944074.8399992,-2465400.0,-2081587.0,-22906.0
NJ,2020-05-01,391937255.61,5015539.0,3027849.0,37068,42345578.12999904,1111133.0,988207.0,6934.0
NJ,2020-06-01,407169364.19000113,6767381.0,4846031.0,54113,15232108.580001116,1751842.0,1818182.0,17045.0
NJ,2020-07-01,442481302.9099993,7794593.0,5680106.0,63292,35311938.71999818,1027212.0,834075.0,9179.0
NJ,2020-08-01,465458779.5600004,8067790.0,5765321.0,65196,22977476.65000111,273197.0,85215.0,1904.0
